Order_ID,Order_Date,Ship_Date,Region,State,City,Segment,Category,Sub_Category,Product,Quantity,Discount,Sales,Profit
ORD-2024-03398,2025-11-01,2025-11-02,South,Kerala,Thiruvananthapuram,Corporate,Office Supplies,Art,Stapler,7,0.112,1135.31,392.55
ORD-2024-02380,2025-11-01,2025-11-08,North,Punjab,Amritsar,Consumer,Furniture,Chairs,Visitor Chair,7,0.039,22351.76,99.09
ORD-2024-05518,2025-11-01,2025-11-06,South,Kerala,Thiruvananthapuram,Home Office,Office Supplies,Art,Markers Set,7,0.099,1554.69,292.6
ORD-2025-03441,2025-11-01,2025-11-04,North,Punjab,Ludhiana,Corporate,Technology,Phones,Smartphone B,6,0.194,43423.95,7313.38
ORD-2025-04823,2025-11-01,2025-11-08,North,Haryana,Gurugram,Home Office,Technology,Computers,Laptop Air,5,0.091,51942.21,10873.2
ORD-2025-04725,2025-11-01,2025-11-08,West,Maharashtra,Mumbai,Consumer,Furniture,Chairs,Ergo Chair,4,0.058,20007.27,-52.11
ORD-2025-01703,2025-11-02,2025-11-05,East,Bihar,Patna,Consumer,Office Supplies,Art,Markers Set,2,0.054,386.52,44.66
ORD-2024-01080,2025-11-02,2025-11-06,West,Goa,Panaji,Consumer,Furniture,Tables,Office Table,3,0.029,15697.39,1747.23
ORD-2024-00714,2025-11-02,2025-11-08,East,Bihar,Patna,Home Office,Technology,Phones,Smartphone B,3,0.085,26692.54,3477.35
ORD-2024-04634,2025-11-02,2025-11-07,Central,Madhya Pradesh,Indore,Corporate,Office Supplies,Art,Markers Set,1,0.174,139.38,23.79
ORD-2024-00968,2025-11-02,2025-11-09,South,Tamil Nadu,Chennai,Home Office,Office Supplies,Storage,Desk Organizer,4,0.172,1281.68,182.3
ORD-2025-03745,2025-11-02,2025-11-05,North,Delhi,New Delhi,Home Office,Furniture,Tables,Side Table,4,0.113,29788.49,2927.98
ORD-2024-00530,2025-11-03,2025-11-04,South,Karnataka,Bengaluru,Corporate,Technology,Computers,Desktop Mini,3,0.057,31606.46,3531.01
ORD-2024-00732,2025-11-03,2025-11-05,South,Kerala,Kochi,Consumer,Furniture,Tables,Office Table,2,0.06,10541.71,74.56
ORD-2024-03840,2025-11-03,2025-11-06,North,Uttar Pradesh,Noida,Home Office,Technology,Computers,Laptop Pro,4,0.171,30246.94,569.0
ORD-2024-02622,2025-11-03,2025-11-05,Central,Jharkhand,Ranchi,Consumer,Technology,Accessories,Headphones X,6,0.145,14498.61,3584.5
ORD-2024-03516,2025-11-03,2025-11-07,Central,Jharkhand,Ranchi,Consumer,Office Supplies,Binders,Sheet Protectors,4,0.052,993.21,211.44
ORD-2025-02011,2025-11-03,2025-11-05,West,Maharashtra,Pune,Consumer,Technology,Phones,Feature Phone C,3,0.0,24667.64,3172.39
ORD-2025-02957,2025-11-03,2025-11-09,East,Bihar,Patna,Corporate,Office Supplies,Binders,Ring Binder,4,0.084,607.31,113.22
ORD-2025-01005,2025-11-03,2025-11-06,North,Delhi,New Delhi,Consumer,Furniture,Tables,Side Table,2,0.051,11299.7,1951.6
ORD-2024-03654,2025-11-03,2025-11-07,North,Punjab,Ludhiana,Corporate,Office Supplies,Binders,File Folder,7,0.235,1458.35,70.79
ORD-2025-05217,2025-11-03,2025-11-05,West,Maharashtra,Pune,Consumer,Technology,Phones,Feature Phone C,6,0.0,43546.23,13265.96
ORD-2025-03197,2025-11-03,2025-11-07,North,Delhi,New Delhi,Corporate,Furniture,Bookcases,Metal Bookcase,6,0.031,28944.19,2311.42
ORD-2024-04426,2025-11-03,2025-11-08,East,Odisha,Bhubaneswar,Home Office,Office Supplies,Binders,Sheet Protectors,2,0.181,340.51,112.42
ORD-2025-04863,2025-11-03,2025-11-08,North,Haryana,Gurugram,Home Office,Furniture,Tables,Side Table,7,0.043,42005.91,-5565.35
ORD-2025-05743,2025-11-04,2025-11-09,South,Telangana,Hyderabad,Consumer,Technology,Accessories,Charger Y,3,0.057,8893.48,1995.34
ORD-2025-05811,2025-11-04,2025-11-10,Central,Madhya Pradesh,Indore,Corporate,Office Supplies,Storage,Storage Box,2,0.148,598.43,168.96
ORD-2025-02827,2025-11-04,2025-11-10,Central,Madhya Pradesh,Bhopal,Home Office,Technology,Computers,Desktop Mini,3,0.077,31291.7,6331.39
ORD-2025-05437,2025-11-04,2025-11-06,West,Goa,Panaji,Home Office,Technology,Accessories,Charger Y,3,0.086,10713.86,1256.65
ORD-2024-03796,2025-11-04,2025-11-07,North,Uttar Pradesh,Kanpur,Consumer,Furniture,Bookcases,Metal Bookcase,6,0.042,37063.08,4544.3
ORD-2025-04425,2025-11-04,2025-11-08,North,Uttar Pradesh,Kanpur,Home Office,Technology,Accessories,Headphones X,7,0.083,23111.89,1862.68
ORD-2025-05289,2025-11-04,2025-11-05,South,Kerala,Thiruvananthapuram,Corporate,Technology,Computers,Desktop Mini,3,0.157,36117.3,6945.87
ORD-2025-00061,2025-11-04,2025-11-07,South,Karnataka,Mysuru,Corporate,Furniture,Tables,Conference Table,1,0.123,5039.49,686.84
ORD-2025-02621,2025-11-05,2025-11-12,North,Punjab,Amritsar,Corporate,Technology,Computers,Laptop Air,6,0.133,58143.69,14012.22
ORD-2025-04973,2025-11-05,2025-11-11,South,Kerala,Kochi,Corporate,Technology,Phones,Smartphone B,6,0.085,52033.86,5855.61
ORD-2025-02163,2025-11-05,2025-11-11,South,Karnataka,Bengaluru,Home Office,Technology,Phones,Smartphone A,7,0.036,55068.8,10194.35
ORD-2025-01987,2025-11-05,2025-11-07,Central,Madhya Pradesh,Bhopal,Corporate,Furniture,Tables,Side Table,4,0.0,23065.97,-16.18
ORD-2024-03272,2025-11-05,2025-11-08,North,Haryana,Faridabad,Corporate,Furniture,Tables,Side Table,2,0.03,10906.37,876.59
ORD-2024-05634,2025-11-05,2025-11-09,South,Kerala,Kochi,Corporate,Technology,Phones,Smartphone B,1,0.057,9052.8,1998.7
ORD-2025-01621,2025-11-05,2025-11-10,West,Rajasthan,Udaipur,Consumer,Technology,Accessories,Powerbank Z,3,0.0,10438.27,1364.54
ORD-2025-01677,2025-11-05,2025-11-07,Central,Jharkhand,Ranchi,Corporate,Furniture,Chairs,Visitor Chair,3,0.077,10369.39,-644.04
ORD-2024-04982,2025-11-05,2025-11-09,Central,Chhattisgarh,Raipur,Home Office,Technology,Accessories,Charger Y,7,0.042,27256.79,2997.8
ORD-2025-00527,2025-11-05,2025-11-09,East,Assam,Guwahati,Corporate,Furniture,Tables,Conference Table,4,0.105,15095.66,422.59
ORD-2024-01260,2025-11-06,2025-11-11,West,Rajasthan,Jaipur,Home Office,Office Supplies,Binders,Sheet Protectors,1,0.048,249.13,48.26
ORD-2025-03887,2025-11-06,2025-11-07,East,West Bengal,Siliguri,Consumer,Furniture,Tables,Office Table,3,0.125,16912.12,860.11
ORD-2024-00264,2025-11-06,2025-11-13,West,Rajasthan,Jaipur,Corporate,Furniture,Chairs,Visitor Chair,4,0.169,14739.02,570.92
ORD-2025-03601,2025-11-06,2025-11-13,East,Bihar,Patna,Consumer,Office Supplies,Art,Pen Pack,5,0.019,825.12,134.98
ORD-2025-03895,2025-11-06,2025-11-13,South,Karnataka,Mysuru,Corporate,Technology,Accessories,Headphones X,3,0.007,8200.5,1780.55
ORD-2024-00586,2025-11-06,2025-11-11,North,Delhi,New Delhi,Corporate,Office Supplies,Paper,Notepad,1,0.188,118.14,26.48
ORD-2024-05862,2025-11-06,2025-11-10,East,Bihar,Patna,Consumer,Technology,Phones,Smartphone A,6,0.161,44734.59,2168.57
ORD-2024-02530,2025-11-06,2025-11-09,Central,Chhattisgarh,Raipur,Home Office,Office Supplies,Binders,File Folder,5,0.133,1276.12,236.09
ORD-2025-00577,2025-11-06,2025-11-08,East,Bihar,Patna,Home Office,Office Supplies,Art,Markers Set,2,0.103,395.82,-26.36
ORD-2024-00452,2025-11-06,2025-11-09,East,Bihar,Patna,Consumer,Office Supplies,Storage,Storage Box,6,0.161,1880.8,414.41
ORD-2024-01066,2025-11-06,2025-11-07,East,Odisha,Bhubaneswar,Corporate,Furniture,Chairs,Ergo Chair,4,0.131,15238.07,1871.48
ORD-2024-05154,2025-11-07,2025-11-13,East,Bihar,Patna,Consumer,Office Supplies,Binders,File Folder,7,0.102,1537.66,426.93
ORD-2024-05306,2025-11-07,2025-11-09,Central,Jharkhand,Ranchi,Consumer,Furniture,Bookcases,Metal Bookcase,6,0.077,29622.31,642.1
ORD-2025-03967,2025-11-07,2025-11-10,South,Telangana,Hyderabad,Consumer,Office Supplies,Art,Markers Set,5,0.182,757.31,171.17
ORD-2025-00499,2025-11-07,2025-11-11,East,Odisha,Cuttack,Consumer,Furniture,Tables,Office Table,5,0.084,30210.28,3149.16
ORD-2024-04364,2025-11-07,2025-11-12,South,Karnataka,Mysuru,Home Office,Technology,Phones,Feature Phone C,1,0.101,5676.84,305.11
ORD-2024-04290,2025-11-07,2025-11-13,North,Delhi,New Delhi,Consumer,Office Supplies,Paper,Envelopes,5,0.116,771.56,158.9
ORD-2024-05924,2025-11-07,2025-11-13,East,Odisha,Cuttack,Corporate,Office Supplies,Storage,Desk Organizer,4,0.011,1569.77,-28.12
ORD-2025-02567,2025-11-07,2025-11-13,Central,Jharkhand,Ranchi,Home Office,Technology,Accessories,Charger Y,2,0.0,8646.68,734.52
ORD-2024-00024,2025-11-07,2025-11-10,North,Haryana,Faridabad,Consumer,Furniture,Tables,Side Table,1,0.169,5842.4,184.39
ORD-2025-04537,2025-11-07,2025-11-11,Central,Jharkhand,Ranchi,Consumer,Furniture,Bookcases,Wood Bookcase,3,0.082,13718.85,2738.2
ORD-2024-01180,2025-11-08,2025-11-14,East,Odisha,Cuttack,Consumer,Office Supplies,Paper,Envelopes,5,0.193,548.04,106.14
ORD-2025-02609,2025-11-08,2025-11-11,West,Gujarat,Ahmedabad,Home Office,Office Supplies,Paper,Copy Paper,1,0.175,93.84,17.92
ORD-2025-04845,2025-11-08,2025-11-09,Central,Jharkhand,Ranchi,Home Office,Furniture,Chairs,Visitor Chair,7,0.141,21371.16,1276.07
ORD-2024-00438,2025-11-08,2025-11-14,Central,Jharkhand,Ranchi,Home Office,Office Supplies,Binders,Ring Binder,6,0.119,1289.83,196.01
ORD-2025-00421,2025-11-08,2025-11-11,West,Gujarat,Surat,Home Office,Furniture,Chairs,Visitor Chair,4,0.066,17408.74,69.73
ORD-2024-03638,2025-11-08,2025-11-13,Central,Chhattisgarh,Raipur,Corporate,Furniture,Tables,Conference Table,2,0.0,13513.14,1553.09
ORD-2025-00861,2025-11-08,2025-11-12,West,Gujarat,Ahmedabad,Corporate,Office Supplies,Paper,Copy Paper,6,0.029,1199.38,122.89
ORD-2025-03491,2025-11-08,2025-11-10,Central,Jharkhand,Ranchi,Home Office,Furniture,Tables,Side Table,4,0.081,23495.55,1471.93
ORD-2025-04227,2025-11-08,2025-11-13,Central,Madhya Pradesh,Bhopal,Home Office,Furniture,Chairs,Visitor Chair,7,0.056,24922.41,3253.53
ORD-2024-03938,2025-11-08,2025-11-14,South,Tamil Nadu,Coimbatore,Corporate,Technology,Computers,Laptop Air,3,0.176,19351.2,1962.95
ORD-2025-04263,2025-11-08,2025-11-11,North,Uttar Pradesh,Lucknow,Home Office,Technology,Phones,Smartphone B,3,0.162,21294.26,-2459.96
ORD-2024-05976,2025-11-08,2025-11-10,West,Goa,Panaji,Corporate,Office Supplies,Storage,Storage Box,5,0.0,1586.83,420.9
ORD-2025-03309,2025-11-09,2025-11-16,East,Odisha,Bhubaneswar,Consumer,Technology,Computers,Laptop Pro,4,0.066,41669.71,3030.95
ORD-2024-05894,2025-11-09,2025-11-11,Central,Madhya Pradesh,Bhopal,Home Office,Office Supplies,Art,Stapler,1,0.0,211.7,34.88
ORD-2025-02999,2025-11-09,2025-11-11,East,Assam,Guwahati,Consumer,Office Supplies,Art,Markers Set,3,0.107,558.12,143.54
ORD-2025-04083,2025-11-09,2025-11-16,East,Odisha,Bhubaneswar,Home Office,Technology,Computers,Laptop Air,7,0.115,66398.68,24017.56
ORD-2025-04375,2025-11-09,2025-11-15,North,Delhi,New Delhi,Home Office,Technology,Computers,Laptop Air,3,0.0,38779.18,9687.91
ORD-2025-04287,2025-11-09,2025-11-12,Central,Jharkhand,Ranchi,Corporate,Office Supplies,Binders,Ring Binder,5,0.205,919.89,161.29
ORD-2025-03891,2025-11-09,2025-11-12,South,Tamil Nadu,Chennai,Consumer,Office Supplies,Binders,Ring Binder,3,0.082,753.1,-15.55
ORD-2025-05151,2025-11-09,2025-11-15,East,Bihar,Patna,Home Office,Furniture,Bookcases,Metal Bookcase,5,0.091,31797.45,5658.44
ORD-2024-03110,2025-11-09,2025-11-10,West,Maharashtra,Pune,Home Office,Technology,Accessories,Charger Y,5,0.168,15330.36,5176.76
ORD-2025-04127,2025-11-09,2025-11-11,South,Tamil Nadu,Coimbatore,Home Office,Office Supplies,Art,Pen Pack,7,0.126,914.89,123.67
ORD-2025-03639,2025-11-09,2025-11-16,South,Karnataka,Mysuru,Consumer,Office Supplies,Binders,File Folder,2,0.174,501.01,104.64
ORD-2025-05645,2025-11-09,2025-11-14,East,Bihar,Patna,Corporate,Furniture,Bookcases,Metal Bookcase,6,0.12,27516.17,1380.32
ORD-2024-02490,2025-11-09,2025-11-14,West,Rajasthan,Udaipur,Consumer,Technology,Phones,Smartphone A,3,0.181,21100.01,4993.91
ORD-2025-02497,2025-11-09,2025-11-12,South,Tamil Nadu,Chennai,Corporate,Technology,Computers,Laptop Air,6,0.086,62573.09,5998.93
ORD-2025-04431,2025-11-09,2025-11-11,South,Telangana,Hyderabad,Home Office,Office Supplies,Storage,Label Maker,7,0.0,2339.06,648.98
ORD-2025-02671,2025-11-10,2025-11-17,South,Telangana,Hyderabad,Consumer,Technology,Accessories,Powerbank Z,7,0.121,22949.81,2366.42
ORD-2024-00692,2025-11-10,2025-11-13,South,Tamil Nadu,Coimbatore,Corporate,Office Supplies,Storage,Label Maker,1,0.147,308.46,52.44
ORD-2025-02729,2025-11-10,2025-11-11,East,Assam,Guwahati,Corporate,Office Supplies,Paper,Envelopes,5,0.07,615.73,68.87
ORD-2025-01749,2025-11-10,2025-11-15,North,Delhi,New Delhi,Home Office,Technology,Phones,Feature Phone C,5,0.01,31243.79,1343.49
ORD-2024-02410,2025-11-10,2025-11-13,Central,Jharkhand,Ranchi,Consumer,Furniture,Tables,Side Table,5,0.05,28993.88,795.9
ORD-2025-05797,2025-11-10,2025-11-17,South,Karnataka,Bengaluru,Home Office,Office Supplies,Storage,Label Maker,4,0.079,1016.03,212.09
ORD-2024-05732,2025-11-10,2025-11-14,South,Telangana,Hyderabad,Home Office,Office Supplies,Binders,File Folder,6,0.241,1102.81,192.08
ORD-2025-00721,2025-11-10,2025-11-17,East,West Bengal,Kolkata,Corporate,Technology,Phones,Smartphone B,5,0.113,33212.2,1614.13
ORD-2025-01141,2025-11-10,2025-11-17,South,Tamil Nadu,Chennai,Corporate,Furniture,Tables,Side Table,4,0.066,12647.75,2204.57
ORD-2024-01514,2025-11-10,2025-11-11,West,Maharashtra,Nagpur,Corporate,Furniture,Tables,Conference Table,7,0.015,48912.17,-349.43
ORD-2024-04834,2025-11-10,2025-11-11,South,Kerala,Kochi,Home Office,Office Supplies,Art,Pen Pack,2,0.086,415.11,126.68
ORD-2025-05941,2025-11-10,2025-11-14,North,Haryana,Gurugram,Consumer,Office Supplies,Storage,Label Maker,1,0.062,313.14,68.26
ORD-2024-02858,2025-11-10,2025-11-17,West,Goa,Panaji,Corporate,Technology,Accessories,Powerbank Z,3,0.1,9623.77,2585.3
ORD-2025-02569,2025-11-11,2025-11-18,Central,Jharkhand,Ranchi,Consumer,Technology,Computers,Desktop Mini,4,0.057,32472.62,6060.38
ORD-2024-04814,2025-11-11,2025-11-17,South,Karnataka,Mysuru,Home Office,Technology,Computers,Laptop Pro,3,0.0,39116.75,8486.13
ORD-2025-01271,2025-11-11,2025-11-16,South,Telangana,Hyderabad,Corporate,Office Supplies,Art,Stapler,1,0.072,149.5,36.55
ORD-2025-04983,2025-11-11,2025-11-13,East,Assam,Guwahati,Consumer,Technology,Phones,Smartphone B,4,0.189,30432.64,11499.16
ORD-2024-05970,2025-11-11,2025-11-17,West,Maharashtra,Mumbai,Consumer,Office Supplies,Art,Stapler,7,0.167,987.01,212.98
ORD-2024-05242,2025-11-11,2025-11-16,East,West Bengal,Kolkata,Home Office,Office Supplies,Art,Stapler,4,0.0,799.51,131.52
ORD-2024-01974,2025-11-11,2025-11-17,South,Telangana,Hyderabad,Home Office,Furniture,Chairs,Gaming Chair,1,0.206,2983.85,328.01
ORD-2025-02225,2025-11-12,2025-11-16,West,Gujarat,Gandhinagar,Home Office,Technology,Phones,Smartphone B,5,0.239,39252.83,4294.69
ORD-2025-02883,2025-11-12,2025-11-13,South,Kerala,Thiruvananthapuram,Home Office,Office Supplies,Binders,Sheet Protectors,7,0.049,1262.58,135.66
ORD-2025-01531,2025-11-12,2025-11-13,North,Haryana,Gurugram,Home Office,Technology,Computers,Desktop Mini,1,0.025,13251.33,2023.98
ORD-2024-00470,2025-11-12,2025-11-16,West,Goa,Panaji,Home Office,Office Supplies,Storage,Storage Box,2,0.0,791.19,71.96
ORD-2024-04268,2025-11-12,2025-11-16,South,Karnataka,Bengaluru,Corporate,Technology,Computers,Laptop Pro,4,0.0,44543.72,9793.25
ORD-2024-03730,2025-11-12,2025-11-15,West,Rajasthan,Udaipur,Consumer,Office Supplies,Art,Markers Set,3,0.016,578.57,114.98
ORD-2025-00491,2025-11-12,2025-11-16,South,Kerala,Kochi,Corporate,Office Supplies,Art,Markers Set,3,0.092,709.38,278.9
ORD-2025-02455,2025-11-13,2025-11-20,West,Rajasthan,Jaipur,Consumer,Technology,Phones,Smartphone B,2,0.126,18304.28,2935.54
ORD-2025-03435,2025-11-13,2025-11-16,South,Telangana,Hyderabad,Consumer,Office Supplies,Art,Pen Pack,1,0.205,186.59,24.55
ORD-2024-05942,2025-11-13,2025-11-18,West,Rajasthan,Udaipur,Home Office,Technology,Accessories,Headphones X,5,0.0,17779.82,1715.15
ORD-2025-01441,2025-11-13,2025-11-19,East,West Bengal,Siliguri,Home Office,Technology,Accessories,Powerbank Z,7,0.048,28107.73,4795.96
ORD-2025-02691,2025-11-13,2025-11-16,West,Rajasthan,Udaipur,Corporate,Office Supplies,Art,Stapler,4,0.0,849.01,197.32
ORD-2024-05572,2025-11-13,2025-11-19,Central,Jharkhand,Ranchi,Home Office,Office Supplies,Binders,Ring Binder,3,0.131,524.62,-93.48
ORD-2025-00409,2025-11-13,2025-11-16,Central,Chhattisgarh,Raipur,Consumer,Office Supplies,Paper,Notepad,4,0.062,535.82,139.86
ORD-2024-01764,2025-11-13,2025-11-16,North,Haryana,Faridabad,Corporate,Office Supplies,Paper,Notepad,3,0.105,393.27,74.63
ORD-2024-02778,2025-11-14,2025-11-17,West,Gujarat,Surat,Home Office,Technology,Phones,Feature Phone C,3,0.0,27238.2,1213.7
ORD-2024-00382,2025-11-14,2025-11-20,West,Rajasthan,Udaipur,Consumer,Office Supplies,Paper,Notepad,5,0.142,759.09,177.81
ORD-2025-05393,2025-11-14,2025-11-17,North,Uttar Pradesh,Noida,Corporate,Office Supplies,Binders,Sheet Protectors,1,0.192,207.7,52.78
ORD-2025-00679,2025-11-14,2025-11-18,Central,Jharkhand,Ranchi,Home Office,Office Supplies,Paper,Envelopes,4,0.082,527.66,126.35
ORD-2024-02874,2025-11-14,2025-11-18,East,Bihar,Patna,Corporate,Technology,Accessories,Charger Y,1,0.123,2580.09,450.01
ORD-2024-00348,2025-11-14,2025-11-21,West,Gujarat,Vadodara,Corporate,Furniture,Bookcases,Wood Bookcase,3,0.105,15041.14,1210.36
ORD-2024-02286,2025-11-14,2025-11-15,East,West Bengal,Siliguri,Home Office,Technology,Computers,Laptop Air,6,0.048,66780.5,18425.47
ORD-2024-02628,2025-11-14,2025-11-15,West,Maharashtra,Nagpur,Home Office,Technology,Computers,Desktop Mini,3,0.034,30831.49,3455.2
ORD-2024-02938,2025-11-14,2025-11-20,South,Telangana,Hyderabad,Consumer,Office Supplies,Paper,Notepad,4,0.0,475.97,138.0
ORD-2025-02949,2025-11-14,2025-11-16,North,Haryana,Gurugram,Home Office,Office Supplies,Paper,Envelopes,6,0.167,674.55,103.28
ORD-2025-05191,2025-11-14,2025-11-17,East,Odisha,Bhubaneswar,Consumer,Technology,Phones,Smartphone B,1,0.113,8930.08,-1079.78
ORD-2025-02645,2025-11-14,2025-11-21,Central,Jharkhand,Ranchi,Consumer,Furniture,Bookcases,Metal Bookcase,3,0.124,11454.22,2439.72
ORD-2025-02145,2025-11-14,2025-11-16,West,Gujarat,Ahmedabad,Corporate,Office Supplies,Art,Stapler,5,0.062,916.08,56.45
ORD-2025-00763,2025-11-14,2025-11-18,Central,Chhattisgarh,Raipur,Corporate,Furniture,Tables,Side Table,3,0.186,12886.55,967.22
ORD-2024-02166,2025-11-14,2025-11-21,South,Tamil Nadu,Coimbatore,Corporate,Furniture,Tables,Office Table,6,0.013,48335.05,599.18
ORD-2025-04203,2025-11-14,2025-11-18,South,Tamil Nadu,Coimbatore,Corporate,Technology,Phones,Smartphone A,4,0.08,36240.41,11528.46
ORD-2025-00753,2025-11-14,2025-11-17,South,Karnataka,Mysuru,Corporate,Furniture,Tables,Office Table,7,0.0,37613.19,6944.75
ORD-2025-02787,2025-11-14,2025-11-16,West,Gujarat,Gandhinagar,Home Office,Furniture,Bookcases,Metal Bookcase,6,0.176,28008.78,1203.47
ORD-2024-00286,2025-11-15,2025-11-19,North,Delhi,New Delhi,Corporate,Furniture,Bookcases,Wood Bookcase,5,0.142,21821.56,2162.87
ORD-2024-03916,2025-11-15,2025-11-21,West,Goa,Panaji,Consumer,Office Supplies,Storage,Label Maker,5,0.07,1764.6,413.84
ORD-2025-04399,2025-11-15,2025-11-21,East,Odisha,Cuttack,Home Office,Office Supplies,Binders,File Folder,1,0.14,210.26,33.43
ORD-2025-05093,2025-11-15,2025-11-19,West,Rajasthan,Udaipur,Corporate,Furniture,Tables,Office Table,1,0.057,6850.84,1556.39
ORD-2025-01445,2025-11-15,2025-11-19,South,Tamil Nadu,Coimbatore,Consumer,Furniture,Bookcases,Wood Bookcase,3,0.111,12891.83,-750.67
ORD-2024-05010,2025-11-15,2025-11-16,Central,Jharkhand,Ranchi,Home Office,Technology,Computers,Laptop Air,4,0.125,36652.33,4533.94
ORD-2025-00181,2025-11-15,2025-11-20,East,West Bengal,Kolkata,Home Office,Furniture,Bookcases,Metal Bookcase,3,0.128,15211.64,3578.72
ORD-2024-05706,2025-11-16,2025-11-20,North,Punjab,Ludhiana,Home Office,Technology,Computers,Desktop Mini,3,0.0,38065.35,10125.36
ORD-2024-02230,2025-11-16,2025-11-23,South,Kerala,Thiruvananthapuram,Corporate,Technology,Accessories,Headphones X,1,0.07,3387.52,553.17
ORD-2024-04472,2025-11-16,2025-11-22,South,Karnataka,Mysuru,Home Office,Office Supplies,Paper,Envelopes,7,0.066,1221.0,218.53
ORD-2024-03348,2025-11-16,2025-11-17,West,Maharashtra,Pune,Home Office,Office Supplies,Binders,Ring Binder,2,0.05,526.42,27.74
ORD-2025-03549,2025-11-16,2025-11-22,Central,Jharkhand,Ranchi,Consumer,Furniture,Chairs,Ergo Chair,5,0.0,23928.24,854.38
ORD-2025-03739,2025-11-16,2025-11-20,North,Punjab,Ludhiana,Home Office,Technology,Accessories,Powerbank Z,3,0.184,8722.76,1178.51
ORD-2025-01687,2025-11-16,2025-11-19,North,Delhi,New Delhi,Corporate,Furniture,Bookcases,Metal Bookcase,6,0.126,27544.03,4702.55
ORD-2025-00319,2025-11-16,2025-11-22,North,Uttar Pradesh,Kanpur,Corporate,Technology,Accessories,Powerbank Z,4,0.164,10199.8,1932.61
ORD-2024-03168,2025-11-16,2025-11-22,West,Gujarat,Vadodara,Consumer,Furniture,Tables,Side Table,1,0.059,5573.74,479.01
ORD-2024-02094,2025-11-17,2025-11-24,West,Rajasthan,Jaipur,Corporate,Furniture,Tables,Conference Table,5,0.171,31715.24,5199.37
ORD-2024-04376,2025-11-17,2025-11-22,South,Karnataka,Mysuru,Consumer,Furniture,Bookcases,Wood Bookcase,6,0.0,38071.64,2035.59
ORD-2025-00935,2025-11-17,2025-11-18,North,Punjab,Amritsar,Home Office,Technology,Phones,Smartphone A,7,0.125,59707.23,12787.49
ORD-2025-02709,2025-11-17,2025-11-18,West,Maharashtra,Nagpur,Corporate,Furniture,Bookcases,Wood Bookcase,7,0.178,29979.81,3808.38
ORD-2024-05008,2025-11-17,2025-11-18,South,Kerala,Thiruvananthapuram,Home Office,Furniture,Tables,Conference Table,5,0.154,24219.38,1021.09
ORD-2025-01107,2025-11-17,2025-11-22,South,Karnataka,Bengaluru,Home Office,Furniture,Bookcases,Metal Bookcase,6,0.067,31920.25,6435.64
ORD-2024-03684,2025-11-17,2025-11-20,South,Karnataka,Bengaluru,Home Office,Furniture,Tables,Side Table,7,0.041,42426.75,7656.62
ORD-2024-01908,2025-11-17,2025-11-19,East,Odisha,Cuttack,Home Office,Furniture,Tables,Side Table,2,0.058,13177.75,764.8
ORD-2025-00081,2025-11-17,2025-11-22,West,Rajasthan,Udaipur,Consumer,Office Supplies,Storage,Desk Organizer,3,0.003,991.03,201.69
ORD-2024-01872,2025-11-18,2025-11-22,Central,Madhya Pradesh,Indore,Corporate,Furniture,Chairs,Visitor Chair,2,0.081,8759.69,125.24
ORD-2025-05769,2025-11-18,2025-11-20,Central,Chhattisgarh,Raipur,Corporate,Technology,Phones,Smartphone A,2,0.038,16837.13,2688.97
ORD-2025-01835,2025-11-18,2025-11-24,South,Karnataka,Mysuru,Consumer,Furniture,Bookcases,Wood Bookcase,6,0.014,45997.61,3020.05
ORD-2025-04069,2025-11-18,2025-11-24,East,Odisha,Cuttack,Home Office,Furniture,Tables,Office Table,1,0.085,5007.93,970.89
ORD-2025-03951,2025-11-19,2025-11-21,West,Goa,Panaji,Home Office,Technology,Phones,Feature Phone C,1,0.0,8548.93,380.38
ORD-2024-05192,2025-11-19,2025-11-23,East,Assam,Guwahati,Corporate,Furniture,Tables,Side Table,1,0.154,4803.43,324.13
ORD-2024-02824,2025-11-19,2025-11-20,Central,Jharkhand,Ranchi,Consumer,Furniture,Chairs,Visitor Chair,7,0.062,38660.76,5320.78
ORD-2025-01679,2025-11-19,2025-11-24,East,Odisha,Cuttack,Home Office,Office Supplies,Paper,Copy Paper,2,0.084,267.15,25.2
ORD-2024-03306,2025-11-19,2025-11-26,South,Tamil Nadu,Chennai,Corporate,Furniture,Chairs,Visitor Chair,6,0.06,21420.3,419.88
ORD-2025-05391,2025-11-19,2025-11-22,West,Gujarat,Surat,Home Office,Office Supplies,Paper,Notepad,1,0.0,120.28,43.92
ORD-2024-03458,2025-11-20,2025-11-25,Central,Jharkhand,Ranchi,Corporate,Technology,Computers,Laptop Air,2,0.104,20819.79,1258.53
ORD-2024-04232,2025-11-20,2025-11-22,North,Uttar Pradesh,Lucknow,Corporate,Technology,Phones,Feature Phone C,4,0.024,35051.35,4471.35
ORD-2025-04959,2025-11-20,2025-11-25,North,Uttar Pradesh,Kanpur,Consumer,Furniture,Chairs,Ergo Chair,4,0.144,13684.31,3941.34
ORD-2025-04717,2025-11-20,2025-11-25,South,Kerala,Kochi,Consumer,Office Supplies,Storage,Label Maker,3,0.147,848.59,160.51
ORD-2024-04954,2025-11-20,2025-11-27,South,Telangana,Hyderabad,Home Office,Furniture,Tables,Conference Table,4,0.054,27543.39,-1190.36
ORD-2025-03701,2025-11-20,2025-11-25,South,Karnataka,Bengaluru,Corporate,Technology,Phones,Smartphone B,1,0.086,9197.69,-245.48
